"ticker","date","open_price","high_price","low_price","close_price","volume","price_change","price_change_percent","real_score"
"SBER","2021-12-14","280.21","286.09","261.50","284.90","176473700","4.26","1.52","-0.7697466090321541"
"SBER","2021-12-15","285.00","287.79","279.44","286.65","87516430","1.75","0.61","0.7320383675396442"
"SBER","2021-12-16","287.75","298.70","286.20","295.89","134776020","9.24","3.22","0.5858417227864265"
"SBER","2021-12-17","295.00","296.73","291.61","294.90","109764650","-0.99","-0.33","0.7533287778496742"
"SBER","2021-12-20","293.11","293.11","285.63","288.40","79622500","-6.50","-2.20","-0.9509724900126456"
"SBER","2021-12-21","289.80","293.40","286.76","291.70","64919700","3.30","1.14","-0.9605108657851816"
"SBER","2021-12-22","291.83","297.23","289.23","294.00","63855050","2.30","0.79","0.910497047007084"
"SBER","2021-12-23","294.68","298.10","291.26","292.80","55531330","-1.20","-0.41","0.9060905016958714"
"SBER","2021-12-24","293.00","294.18","289.00","293.89","37669750","1.09","0.37","-0.9464561464264988"
"SBER","2021-12-27","294.79","296.00","293.37","295.68","35728530","1.79","0.61","0.8745034225285053"
"SBER","2021-12-28","295.84","297.55","294.18","295.00","37853360","-0.68","-0.23","0"
"SBER","2021-12-29","295.05","295.55","291.33","293.51","37668260","-1.49","-0.51","-0.4542314112186432"
"SBER","2021-12-30","293.61","294.89","291.52","293.49","42566850","-0.02","-0.01","0.1129127442836761"
"SBER","2022-01-03","295.90","305.50","294.34","305.47","50156260","11.98","4.08","0.6489697396755219"
"SBER","2022-01-04","305.51","310.10","301.63","304.24","53268220","-1.23","-0.40","0.4432775638997555"
"SBER","2022-01-05","303.56","304.26","287.00","287.01","70015940","-17.23","-5.66","0.9187395703047514"
"SBER","2022-01-06","286.86","295.10","281.00","293.92","79329410","6.91","2.41","0.3275105059146881"
"SBER","2022-01-10","295.53","298.88","288.68","291.69","67393720","-2.23","-0.76","-0.9518194114789368"
"SBER","2022-01-11","292.93","293.94","288.71","291.88","58894910","0.19","0.07","0.3948292583227157"
"SBER","2022-01-12","292.50","292.92","285.05","290.40","81815210","-1.48","-0.51","0.5154093205928802"
"SBER","2022-01-13","289.69","290.37","269.90","272.50","211547650","-17.90","-6.16","-0.6994436532258987"
"SBER","2022-01-14","272.39","277.98","249.20","261.00","406232780","-11.50","-4.22","0.2212573587894439"
"SBER","2022-01-17","262.20","264.01","247.00","257.78","248613210","-3.22","-1.23","0.9090768098831176"
"SBER","2022-01-18","258.80","259.39","228.09","234.70","484049150","-23.08","-8.95","-0.9580870140343904"
"SBER","2022-01-19","232.89","249.00","221.03","244.86","360884470","10.16","4.33","-0.9479033965617418"
"SBER","2022-01-20","244.12","263.00","240.01","254.61","329059220","9.75","3.98","0.1690220981836319"
"SBER","2022-01-21","252.98","259.08","246.00","246.90","295614320","-7.71","-3.03","0.7993781603872776"
"SBER","2022-01-24","246.51","249.88","226.00","236.97","325615680","-9.93","-4.02","0.224665880203247"
"SBER","2022-01-25","236.99","243.55","231.00","239.59","232503340","2.62","1.11","-0.9354159217327832"
"SBER","2022-01-26","240.06","245.17","233.30","236.90","224800440","-2.69","-1.12","0.6786574386060238"
"SBER","2022-01-27","234.99","260.00","233.10","254.29","301187890","17.39","7.34","-0.917119387537241"
"SBER","2022-01-28","255.86","262.00","252.02","257.82","204153960","3.53","1.39","0.1598029136657714"
"SBER","2022-01-31","258.88","269.60","258.81","269.42","156087540","11.60","4.50","0.869758628308773"
"SBER","2022-02-01","269.71","273.10","260.56","264.70","170357700","-4.72","-1.75","-0.9457005122676492"
"SBER","2022-02-02","265.80","266.91","254.52","261.00","170198890","-3.70","-1.40","0.1172311743721365"
"SBER","2022-02-03","258.45","259.87","250.06","250.79","151127560","-10.21","-3.91","-0.8904696628451347"
"SBER","2022-02-04","251.99","259.74","251.91","256.53","126990670","5.74","2.29","-0.92637387663126"
"SBER","2022-02-07","257.00","260.53","253.52","257.61","85547520","1.08","0.42","0.0464965645223856"
"SBER","2022-02-08","257.61","269.90","256.52","269.80","161498400","12.19","4.73","-0.8981276769191027"
"SBER","2022-02-09","270.01","279.71","270.00","279.09","193232800","9.29","3.44","0.906111929565668"
"SBER","2022-02-10","279.21","282.30","273.67","275.20","180119880","-3.89","-1.39","0.1188397705554962"
"SBER","2022-02-11","274.88","275.87","259.61","260.83","213783420","-14.37","-5.22","-0.9295304398983716"
"SBER","2022-02-14","256.69","259.50","245.10","256.70","357398630","-4.13","-1.58","-0.9505697255954146"
"SBER","2022-02-15","257.60","274.00","257.51","274.00","271473810","17.30","6.74","-0.6740567535161972"
"SBER","2022-02-16","276.88","281.00","274.15","277.78","195684110","3.78","1.38","0.9198901988565922"
"SBER","2022-02-17","277.00","277.00","259.36","260.58","262060710","-17.20","-6.19","0.363113421946764"
"SBER","2022-02-18","262.14","267.00","245.00","250.28","270538090","-10.30","-3.95","-0.3753454387187958"
"SBER","2022-02-21","249.12","258.32","184.30","201.00","1084339130","-49.28","-19.69","-0.6740567535161972"
"SBER","2022-02-22","198.72","219.90","182.03","208.53","945941710","7.53","3.75","-0.9216078612953424"
"SBER","2022-02-24","186.58","187.54","89.59","132.18","828329350","-76.35","-36.61","-0.7131359279155731"
"SBER","2022-02-25","123.75","152.89","115.11","131.12","396287150","-1.06","-0.80","-0.2920312248170376"
"SBER","2022-03-24","131.00","156.20","130.15","136.24","153705270","5.12","3.90","0"
"SBER","2022-03-25","137.10","147.00","128.20","131.50","57307510","-4.74","-3.48","-0.2211630195379257"
"SBER","2022-03-28","130.60","131.47","125.00","125.00","32756540","-6.50","-4.94","0"
"SBER","2022-03-29","126.19","137.57","122.00","128.77","72242360","3.77","3.02","0.0637278705835342"
"SBER","2022-03-30","136.50","138.40","131.11","134.60","35411460","5.83","4.53","0.9339298401027918"
"SBER","2022-03-31","135.20","147.41","134.52","143.69","118239240","9.09","6.75","0"
"SBER","2022-04-01","144.99","155.40","144.51","154.50","118603620","10.81","7.52","0.9334234278649092"
"SBER","2022-04-04","158.76","166.88","150.20","166.00","115516920","11.50","7.44","0.931489860638976"
"SBER","2022-04-05","169.83","169.90","147.76","154.10","130008010","-11.90","-7.17","0.9258279539644718"
"SBER","2022-04-06","143.52","153.30","140.65","141.60","108343440","-12.50","-8.11","0"
"SBER","2022-04-07","143.20","149.90","142.50","147.50","58520280","5.90","4.17","-0.4446704536676407"
"SBER","2022-04-08","149.01","151.00","141.06","143.72","48314240","-3.78","-2.56","0.9222601931542158"
"SBER","2022-04-11","144.12","146.98","138.50","138.69","47482340","-5.03","-3.50","0.911836877465248"
"SBER","2022-04-12","138.84","140.10","130.35","135.38","75342120","-3.31","-2.39","0.9327507894486188"
"SBER","2022-04-13","136.78","138.14","132.72","135.50","38947640","0.12","0.09","-0.956266552209854"
"SBER","2022-04-14","135.70","135.89","129.05","129.05","44206040","-6.45","-4.76","0.9307941664010286"
"SBER","2022-04-15","128.55","131.72","125.12","130.88","46693490","1.83","1.42","-0.9337286483496428"
"SBER","2022-04-18","131.45","132.68","123.70","123.85","58331430","-7.03","-5.37","0.9326733462512492"
"SBER","2022-04-19","123.85","123.85","115.36","120.30","79797640","-3.55","-2.87","-0.9630064414814116"
"SBER","2022-04-20","120.90","125.44","117.51","121.50","66509740","1.20","1.00","-0.9276844244450332"
"SBER","2022-04-21","121.97","123.05","117.85","118.65","40607300","-2.85","-2.35","0.931184208020568"
"SBER","2022-04-22","118.69","122.32","115.55","116.97","57392470","-1.68","-1.42","-0.8899382669478655"
"SBER","2022-04-25","115.95","116.40","111.50","111.90","45714280","-5.07","-4.33","0.8920258171856403"
"SBER","2022-04-26","112.58","124.92","111.90","122.36","83480680","10.46","9.35","-0.9614873789250852"
"SBER","2022-04-27","123.01","131.73","120.60","131.11","115400220","8.75","7.15","0.9328275583684444"
"SBER","2022-04-28","132.14","134.50","123.05","123.85","123344490","-7.26","-5.54","0.9307228270918132"
"SBER","2022-04-29","123.60","130.00","122.80","128.80","87296290","4.95","4.00","-0.9036786500364542"
"SBER","2022-05-04","129.10","131.50","122.50","123.20","67177440","-5.60","-4.35","0.9243128094822168"
"SBER","2022-05-05","124.21","125.54","122.75","124.80","42303350","1.60","1.30","0.9327384270727634"
"SBER","2022-05-06","124.74","124.99","121.52","123.10","30558900","-1.70","-1.36","-0.7979395017027855"
"SBER","2022-05-11","123.01","126.05","121.86","123.34","32776680","0.24","0.19","-0.039253681898117"
"SBER","2022-05-12","123.10","123.74","118.05","119.15","30817890","-4.19","-3.40","-0.8924881685525179"
"SBER","2022-05-13","120.45","121.59","118.20","120.20","22762650","1.05","0.88","-0.9675879972055554"
"SBER","2022-05-16","120.70","123.50","119.50","123.41","34889180","3.21","2.67","0.926378544420004"
"SBER","2022-05-17","124.01","127.78","123.65","127.75","41838840","4.34","3.52","0.9259692393243312"
"SBER","2022-05-18","128.20","131.30","125.00","125.12","55422410","-2.63","-2.06","0.9316963944584132"
"SBER","2022-05-19","125.31","126.86","123.21","125.60","34146310","0.48","0.38","0.9202466243878008"
"SBER","2022-05-20","126.07","127.00","121.05","122.20","39225870","-3.40","-2.71","0.9325395096093416"
"SBER","2022-05-23","121.51","122.50","118.90","119.46","37711030","-2.74","-2.24","-0.8196383733302355"
"SBER","2022-05-24","119.45","125.00","117.10","123.60","45091260","4.14","3.47","-0.9533961238339544"
"SBER","2022-05-25","124.12","125.50","120.50","124.15","53466830","0.55","0.44","0.9162928219884634"
"SBER","2022-05-26","124.81","125.99","122.00","123.00","51897210","-1.15","-0.93","0.932028939947486"
"SBER","2022-05-27","123.10","123.50","120.90","121.22","32523920","-1.78","-1.45","-0.937193738296628"
"SBER","2022-05-30","121.60","123.00","120.21","120.67","24894090","-0.55","-0.45","-0.8622658737003803"
"SBER","2022-05-31","120.00","120.00","117.62","118.30","29907440","-2.37","-1.96","-0.8885411256924272"
"SBER","2022-06-01","117.50","122.69","117.00","121.97","43722390","3.67","3.10","-0.962434726767242"
"SBER","2022-06-02","121.90","122.39","118.50","119.00","42732340","-2.97","-2.44","0.286783798597753"
"SBER","2022-06-03","119.29","120.16","117.18","119.21","34298730","0.21","0.18","-0.9213712234050035"
"SBER","2022-06-06","119.36","120.35","118.29","118.78","22191350","-0.43","-0.36","0.9343043770641088"
"SBER","2022-06-07","118.65","118.90","117.32","118.32","22238300","-0.46","-0.39","0.8571191020309925"
"SBER","2022-06-08","118.50","122.19","118.40","119.90","41488860","1.58","1.34","0.9335155505686998"
"SBER","2022-06-09","120.06","120.20","117.70","118.20","29343850","-1.70","-1.42","0.9243613835424184"
"SBER","2022-06-10","118.03","119.55","117.73","118.07","25343510","-0.13","-0.11","0.6577284038066864"
"SBER","2022-06-14","118.04","119.88","115.80","118.98","37579410","0.91","0.77","-0.9663061443716288"
"SBER","2022-06-15","119.40","121.71","118.71","121.14","52145030","2.16","1.82","0.0797445382922887"
"SBER","2022-06-16","121.50","123.73","120.41","123.73","47892000","2.59","2.14","0.93266399204731"
"SBER","2022-06-17","123.90","125.18","123.11","123.88","36503100","0.15","0.12","0.92770910076797"
"SBER","2022-06-20","124.05","131.50","123.60","131.29","65637580","7.41","5.98","-0.7802001163363457"
"SBER","2022-06-21","131.98","133.49","127.11","129.10","75189920","-2.19","-1.67","-0.9186856485903264"
"SBER","2022-06-22","127.88","133.21","126.03","133.11","67693510","4.01","3.11","0.930928717367351"
"SBER","2022-06-23","133.82","138.40","131.50","136.85","107981870","3.74","2.81","0.2058954238891601"
"SBER","2022-06-24","137.19","138.30","135.21","137.76","45185200","0.91","0.66","0.8772272365167737"
"SBER","2022-06-27","137.70","141.77","136.77","141.15","69806790","3.39","2.46","-0.8977079056203365"
"SBER","2022-06-28","141.76","142.35","138.50","139.99","54771750","-1.16","-0.82","0.9310672041028738"
"SBER","2022-06-29","139.81","139.89","132.75","132.80","55124090","-7.19","-5.14","0.5785810947418213"
"SBER","2022-06-30","132.50","135.44","123.55","125.20","91333370","-7.60","-5.72","-0.9586519598960876"
"SBER","2022-07-01","124.50","132.00","122.50","129.91","60560280","4.71","3.76","-0.9655934013426304"
"SBER","2022-07-04","129.10","132.80","127.16","131.43","47772880","1.52","1.17","-0.4383203685283661"
"SBER","2022-07-05","132.00","135.70","131.43","133.50","51576470","2.07","1.57","0.9335360080003738"
"SBER","2022-07-06","133.43","137.10","132.50","134.00","47025990","0.50","0.37","-0.9390414915978909"
"SBER","2022-07-07","134.10","135.20","131.22","133.09","42980870","-0.91","-0.68","0.9291736464947462"
"SBER","2022-07-08","133.16","133.98","130.90","133.30","27594700","0.21","0.16","-0.9666818464174868"
"SBER","2022-07-11","132.75","133.90","126.42","126.80","53657260","-6.50","-4.88","0"
"SBER","2022-07-12","126.60","129.35","124.20","129.00","57174340","2.20","1.74","0.8868602495640516"
"SBER","2022-07-13","129.60","129.95","125.36","126.00","45871190","-3.00","-2.33","-0.8867830075323582"
"SBER","2022-07-14","125.95","128.00","124.61","125.90","41631700","-0.10","-0.08","-0.9617603365331888"
"SBER","2022-07-15","126.20","129.44","125.27","128.90","44919840","3.00","2.38","-0.961694254539907"
